gpu,dtype,tokens,head_dim,normalize,backend,round,us,max_abs,pass,nodes,replays,measurement
NVIDIA H200,float16,131072,512,1,f4_q1/fused_warp,8,89.0940010547638,,True,16,10,graph_amortized_device
NVIDIA H200,float16,131072,512,1,f8_q1/fused_warp,8,91.09619855880737,,True,16,10,graph_amortized_device
NVIDIA H200,float16,131072,512,1,dao,8,81.97600245475769,0.0,True,16,10,graph_amortized_device
NVIDIA H200,float16,131072,512,1,dao_plus_quant,8,223.84319305419922,,True,16,10,graph_amortized_device
NVIDIA H200,float16,131072,512,1,f4_q0/fused_warp,8,81.2794029712677,,True,16,10,graph_amortized_device
NVIDIA H200,float16,16384,1024,1,dao,0,33.538201451301575,0.0,True,16,10,graph_amortized_device
NVIDIA H200,float16,16384,1024,1,dao_plus_quant,0,70.95919847488403,,True,16,10,graph_amortized_device
NVIDIA H200,float16,16384,1024,1,f4_q0/fused_warp,0,24.268199503421783,,True,16,10,graph_amortized_device
NVIDIA H200,float16,16384,1024,1,f4_q1/fused_warp,0,23.044399917125702,,True,16,10,graph_amortized_device
NVIDIA H200,float16,16384,1024,1,f8_q1/fused_warp,0,22.938400506973267,,True,16,10,graph_amortized_device
NVIDIA H200,float16,16384,1024,1,dao,1,33.561599254608154,0.0,True,16,10,graph_amortized_device
NVIDIA H200,float16,16384,1024,1,f8_q1/fused_warp,1,22.961999475955963,,True,16,10,graph_amortized_device
NVIDIA H200,float16,16384,1024,1,f4_q1/fused_warp,1,23.02680015563965,,True,16,10,graph_amortized_device
NVIDIA H200,float16,16384,1024,1,f4_q0/fused_warp,1,24.289000034332275,,True,16,10,graph_amortized_device
NVIDIA H200,float16,16384,1024,1,dao_plus_quant,1,70.92819809913635,,True,16,10,graph_amortized_device
NVIDIA H200,float16,16384,1024,1,f4_q0/fused_warp,2,24.336400628089905,,True,16,10,graph_amortized_device
NVIDIA H200,float16,16384,1024,1,f4_q1/fused_warp,2,23.031599819660187,,True,16,10,graph_amortized_device
NVIDIA H200,float16,16384,1024,1,f8_q1/fused_warp,2,22.957800328731537,,True,16,10,graph_amortized_device
NVIDIA H200,float16,16384,1024,1,dao,2,33.57419967651367,0.0,True,16,10,graph_amortized_device
NVIDIA H200,float16,16384,1024,1,dao_plus_quant,2,71.0099995136261,,True,16,10,graph_amortized_device
NVIDIA H200,float16,16384,1024,1,f4_q0/fused_warp,3,24.30099993944168,,True,16,10,graph_amortized_device
NVIDIA H200,float16,16384,1024,1,dao_plus_quant,3,70.99739909172058,,True,16,10,graph_amortized_device
NVIDIA H200,float16,16384,1024,1,dao,3,33.57720077037811,0.0,True,16,10,graph_amortized_device
NVIDIA H200,float16,16384,1024,1,f8_q1/fused_warp,3,22.835199534893036,,True,16,10,graph_amortized_device
NVIDIA H200,float16,16384,1024,1,f4_q1/fused_warp,3,22.853000462055206,,True,16,10,graph_amortized_device
NVIDIA H200,float16,16384,1024,1,f8_q1/fused_warp,4,22.822199761867523,,True,16,10,graph_amortized_device
NVIDIA H200,float16,16384,1024,1,dao,4,33.36679935455322,0.0,True,16,10,graph_amortized_device
NVIDIA H200,float16,16384,1024,1,dao_plus_quant,4,70.64359784126282,,True,16,10,graph_amortized_device
NVIDIA H200,float16,16384,1024,1,f4_q0/fused_warp,4,24.108600616455078,,True,16,10,graph_amortized_device
NVIDIA H200,float16,16384,1024,1,f4_q1/fused_warp,4,22.85819947719574,,True,16,10,graph_amortized_device
NVIDIA H200,float16,16384,1024,1,f8_q1/fused_warp,5,22.835800051689148,,True,16,10,graph_amortized_device
NVIDIA H200,float16,16384,1024,1,f4_q1/fused_warp,5,22.888800501823425,,True,16,10,graph_amortized_device
NVIDIA H200,float16,16384,1024,1,f4_q0/fused_warp,5,24.137000739574432,,True,16,10,graph_amortized_device
NVIDIA H200,float16,16384,1024,1,dao_plus_quant,5,70.64800262451172,,True,16,10,graph_amortized_device
NVIDIA H200,float16,16384,1024,1,dao,5,33.329400420188904,0.0,True,16,10,graph_amortized_device
NVIDIA H200,float16,16384,1024,1,dao_plus_quant,6,70.65860033035278,,True,16,10,graph_amortized_device
NVIDIA H200,float16,16384,1024,1,f4_q0/fused_warp,6,24.12559986114502,,True,16,10,graph_amortized_device
NVIDIA H200,float16,16384,1024,1,f4_q1/fused_warp,6,22.904199361801147,,True,16,10,graph_amortized_device
NVIDIA H200,float16,16384,1024,1,f8_q1/fused_warp,6,22.809599339962006,,True,16,10,graph_amortized_device
NVIDIA H200,float16,16384,1024,1,dao,6,33.36859941482544,0.0,True,16,10,graph_amortized_device
NVIDIA H200,float16,16384,1024,1,dao_plus_quant,7,70.5631971359253,,True,16,10,graph_amortized_device
NVIDIA H200,float16,16384,1024,1,dao,7,33.40579867362976,0.0,True,16,10,graph_amortized_device
NVIDIA H200,float16,16384,1024,1,f8_q1/fused_warp,7,22.819599509239197,,True,16,10,graph_amortized_device
NVIDIA H200,float16,16384,1024,1,f4_q1/fused_warp,7,22.83399999141693,,True,16,10,graph_amortized_device
NVIDIA H200,float16,16384,1024,1,f4_q0/fused_warp,7,24.133600294589996,,True,16,10,graph_amortized_device
NVIDIA H200,float16,16384,1024,1,f4_q1/fused_warp,8,22.890199720859528,,True,16,10,graph_amortized_device
NVIDIA H200,float16,16384,1024,1,f8_q1/fused_warp,8,22.784200310707092,,True,16,10,graph_amortized_device
NVIDIA H200,float16,16384,1024,1,dao,8,33.343398571014404,0.0,True,16,10,graph_amortized_device
NVIDIA H200,float16,16384,1024,1,dao_plus_quant,8,70.65560221672058,,True,16,10,graph_amortized_device
NVIDIA H200,float16,16384,1024,1,f4_q0/fused_warp,8,24.15899932384491,,True,16,10,graph_amortized_device
NVIDIA H200,float16,131072,1024,1,dao,0,248.97279739379883,0.0,True,16,10,graph_amortized_device
NVIDIA H200,float16,131072,1024,1,dao_plus_quant,0,537.4296188354492,,True,16,10,graph_amortized_device
NVIDIA H200,float16,131072,1024,1,f4_q0/fused_warp,0,169.39220428466797,,True,16,10,graph_amortized_device
NVIDIA H200,float16,131072,1024,1,f4_q1/fused_warp,0,159.72720384597778,,True,16,10,graph_amortized_device
NVIDIA H200,float16,131072,1024,1,f8_q1/fused_warp,0,160.971200466156,,True,16,10,graph_amortized_device
NVIDIA H200,float16,131072,1024,1,dao,1,251.46899223327637,0.0,True,16,10,graph_amortized_device
NVIDIA H200,float16,131072,1024,1,f8_q1/fused_warp,1,159.87319946289062,,True,16,10,graph_amortized_device
NVIDIA H200,float16,131072,1024,1,f4_q1/fused_warp,1,159.96719598770142,,True,16,10,graph_amortized_device
NVIDIA H200,float16,131072,1024,1,f4_q0/fused_warp,1,171.67760133743286,,True,16,10,graph_amortized_device
NVIDIA H200,float16,131072,1024,1,dao_plus_quant,1,542.0095920562744,,True,16,10,graph_amortized_device
NVIDIA H200,float16,131072,1024,1,f4_q0/fused_warp,2,170.64579725265503,,True,16,10,graph_amortized_device
NVIDIA H200,float16,131072,1024,1,f4_q1/fused_warp,2,160.38659811019897,,True,16,10,graph_amortized_device
NVIDIA H200,float16,131072,1024,1,f8_q1/fused_warp,2,160.95119714736938,,True,16,10,graph_amortized_device
NVIDIA H200,float16,131072,1024,1,dao,2,250.83880424499512,0.0,True,16,10,graph_amortized_device
NVIDIA H200,float16,131072,1024,1,dao_plus_quant,2,540.7750129699707,,True,16,10,graph_amortized_device
NVIDIA H200,float16,131072,1024,1,f4_q0/fused_warp,3,170.62699794769287,,True,16,10,graph_amortized_device
NVIDIA H200,float16,131072,1024,1,dao_plus_quant,3,542.0042037963867,,True,16,10,graph_amortized_device
NVIDIA H200,float16,131072,1024,1,dao,3,251.0875940322876,0.0,True,16,10,graph_amortized_device
NVIDIA H200,float16,131072,1024,1,f8_q1/fused_warp,3,159.92920398712158,,True,16,10,graph_amortized_device
NVIDIA H200,float16,131072,1024,1,f4_q1/fused_warp,3,160.22939682006836,,True,16,10,graph_amortized_device
NVIDIA H200,float16,131072,1024,1,f8_q1/fused_warp,4,160.98099946975708,,True,16,10,graph_amortized_device
NVIDIA H200,float16,131072,1024,1,dao,4,251.40020847320557,0.0,True,16,10,graph_amortized_device
NVIDIA H200,float16,131072,1024,1,dao_plus_quant,4,541.0217761993408,,True,16,10,graph_amortized_device
NVIDIA H200,float16,131072,1024,1,f4_q0/fused_warp,4,170.6365942955017,,True,16,10,graph_amortized_device
NVIDIA H200,float16,131072,1024,1,f4_q1/fused_warp,4,161.1322045326233,,True,16,10,graph_amortized_device
NVIDIA H200,float16,131072,1024,1,f8_q1/fused_warp,5,160.9894037246704,,True,16,10,graph_amortized_device
NVIDIA H200,float16,131072,1024,1,f4_q1/fused_warp,5,161.07959747314453,,True,16,10,graph_amortized_device
NVIDIA H200,float16,131072,1024,1,f4_q0/fused_warp,5,172.6282000541687,,True,16,10,graph_amortized_device
NVIDIA H200,float16,131072,1024,1,dao_plus_quant,5,541.9020175933838,,True,16,10,graph_amortized_device
NVIDIA H200,float16,131072,1024,1,dao,5,251.02438926696777,0.0,True,16,10,graph_amortized_device
NVIDIA H200,float16,131072,1024,1,dao_plus_quant,6,540.7993793487549,,True,16,10,graph_amortized_device
NVIDIA H200,float16,131072,1024,1,f4_q0/fused_warp,6,170.7442045211792,,True,16,10,graph_amortized_device
NVIDIA H200,float16,131072,1024,1,f4_q1/fused_warp,6,161.11600399017334,,True,16,10,graph_amortized_device
NVIDIA H200,float16,131072,1024,1,f8_q1/fused_warp,6,161.10739707946777,,True,16,10,graph_amortized_device
NVIDIA H200,float16,131072,1024,1,dao,6,251.34320259094238,0.0,True,16,10,graph_amortized_device
NVIDIA H200,float16,131072,1024,1,dao_plus_quant,7,540.7917976379395,,True,16,10,graph_amortized_device
NVIDIA H200,float16,131072,1024,1,dao,7,250.83661079406738,0.0,True,16,10,graph_amortized_device
NVIDIA H200,float16,131072,1024,1,f8_q1/fused_warp,7,159.84359979629517,,True,16,10,graph_amortized_device
NVIDIA H200,float16,131072,1024,1,f4_q1/fused_warp,7,160.5347990989685,,True,16,10,graph_amortized_device
NVIDIA H200,float16,131072,1024,1,f4_q0/fused_warp,7,173.54379892349243,,True,16,10,graph_amortized_device
NVIDIA H200,float16,131072,1024,1,f4_q1/fused_warp,8,163.4637951850891,,True,16,10,graph_amortized_device
NVIDIA H200,float16,131072,1024,1,f8_q1/fused_warp,8,162.69320249557495,,True,16,10,graph_amortized_device
NVIDIA H200,float16,131072,1024,1,dao,8,252.03580856323242,0.0,True,16,10,graph_amortized_device
NVIDIA H200,float16,131072,1024,1,dao_plus_quant,8,540.6601905822754,,True,16,10,graph_amortized_device
NVIDIA H200,float16,131072,1024,1,f4_q0/fused_warp,8,170.58000564575195,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,512,1,dao,0,11.916399747133255,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,512,1,dao_plus_quant,0,26.95620059967041,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,512,1,f4_q0/fused_warp,0,11.692599952220917,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,512,1,f4_q1/fused_warp,0,11.918800324201584,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,512,1,f8_q1/fused_warp,0,12.160000205039978,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,512,1,dao,1,11.930599808692932,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,512,1,f8_q1/fused_warp,1,12.168999761343002,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,512,1,f4_q1/fused_warp,1,11.912000179290771,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,512,1,f4_q0/fused_warp,1,11.653199791908264,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,512,1,dao_plus_quant,1,26.941600441932678,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,512,1,f4_q0/fused_warp,2,11.695200204849243,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,512,1,f4_q1/fused_warp,2,11.91440001130104,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,512,1,f8_q1/fused_warp,2,12.157200276851654,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,512,1,dao,2,11.922600120306015,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,512,1,dao_plus_quant,2,26.917201280593872,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,512,1,f4_q0/fused_warp,3,11.68539971113205,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,512,1,dao_plus_quant,3,26.935800909996033,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,512,1,dao,3,11.926600337028503,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,512,1,f8_q1/fused_warp,3,12.162800133228302,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,512,1,f4_q1/fused_warp,3,11.910399794578552,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,512,1,f8_q1/fused_warp,4,12.171400338411331,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,512,1,dao,4,11.936400085687637,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,512,1,dao_plus_quant,4,26.936399936676025,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,512,1,f4_q0/fused_warp,4,11.72579973936081,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,512,1,f4_q1/fused_warp,4,11.913800239562988,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,512,1,f8_q1/fused_warp,5,12.199000269174576,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,512,1,f4_q1/fused_warp,5,11.912599951028824,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,512,1,f4_q0/fused_warp,5,11.726000159978867,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,512,1,dao_plus_quant,5,26.951798796653748,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,512,1,dao,5,11.94479987025261,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,512,1,dao_plus_quant,6,26.925599575042725,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,512,1,f4_q0/fused_warp,6,11.698400229215622,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,512,1,f4_q1/fused_warp,6,11.949200183153152,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,512,1,f8_q1/fused_warp,6,12.16920018196106,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,512,1,dao,6,11.92760020494461,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,512,1,dao_plus_quant,7,26.946398615837097,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,512,1,dao,7,11.92760020494461,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,512,1,f8_q1/fused_warp,7,12.176799774169922,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,512,1,f4_q1/fused_warp,7,11.920200288295746,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,512,1,f4_q0/fused_warp,7,11.670400202274323,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,512,1,f4_q1/fused_warp,8,11.934400349855423,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,512,1,f8_q1/fused_warp,8,12.164200097322464,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,512,1,dao,8,11.918999999761581,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,512,1,dao_plus_quant,8,26.946601271629333,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,512,1,f4_q0/fused_warp,8,11.695999652147293,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,dao,0,81.48459792137146,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,dao_plus_quant,0,216.31360054016113,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f4_q0/fused_warp,0,81.39700293540955,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f4_q1/fused_warp,0,83.68319869041443,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f8_q1/fused_warp,0,83.4991991519928,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,dao,1,81.48800134658813,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f8_q1/fused_warp,1,83.63180160522461,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f4_q1/fused_warp,1,84.03540253639221,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f4_q0/fused_warp,1,81.90619945526123,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,dao_plus_quant,1,217.25499629974365,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f4_q0/fused_warp,2,82.3058009147644,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f4_q1/fused_warp,2,84.31059718132019,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f8_q1/fused_warp,2,84.11139845848083,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,dao,2,81.51500225067139,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,dao_plus_quant,2,216.95280075073242,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f4_q0/fused_warp,3,82.08320140838623,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,dao_plus_quant,3,217.193603515625,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,dao,3,81.63859844207764,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f8_q1/fused_warp,3,84.22840237617493,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f4_q1/fused_warp,3,84.28699970245361,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f8_q1/fused_warp,4,83.50899815559387,,True,16,10,graph_amortized_device
