gpu,dtype,batch_size,seq_len,num_heads,head_dim,total_tokens,normalize,warmup_runs,bench_runs,implementation,kind,avg_ms,min_ms,max_ms,speedup_vs_baseline,speedup_vs_best_non_tc,max_abs_error,rmse,max_rel_error,max_ulp_error,bit_exact_vs_optimized,quant_vs_unfused,reference_source,reference_max_abs_error,absolute_pass,pdf_verified,validated_elements,fp64_ref_tokens
NVIDIA H200,fp16,4,1024,32,64,131072,true,20,100,baseline,transform,0.084233,0.083808,0.086208,1,0.295303,0.00190067,0.000207652,0.000474557,0.5,1,n/a,optimized_regression,0,1,0,8388608,4096
NVIDIA H200,fp16,4,1024,32,64,131072,true,20,100,optimized,transform,0.0249597,0.024416,0.02752,3.37476,0.996577,0.00190067,0.000207652,0.000474557,0.5,1,n/a,optimized_regression,0,1,0,8388608,4096
NVIDIA H200,fp16,4,1024,32,64,131072,true,20,100,warp,transform,0.0248742,0.024512,0.025568,3.38635,1,0.00190067,0.000207652,0.000474557,0.5,1,n/a,optimized_regression,0,1,0,8388608,4096
NVIDIA H200,fp16,4,1024,32,64,131072,true,20,100,tc_fast,transform,0.0206531,0.020032,0.031616,4.07846,1.20438,0.00213766,0.000296304,0.000786303,1.24414,0.59799,n/a,optimized_regression,0.00390625,1,0,8388608,4096
NVIDIA H200,fp16,4,1024,32,64,131072,true,20,100,tc_split,transform,0.0225706,0.022016,0.03136,3.73198,1.10207,0.00190067,0.000207652,0.000474557,0.5,0.999989,n/a,optimized_regression,0.00195312,1,0,8388608,4096
NVIDIA H200,fp16,4,1024,32,64,131072,true,20,100,unfused_int4,fused_int4,0.106392,0.105792,0.107168,1,0.236349,,,,,,reference,optimized_regression,,,,,4096
NVIDIA H200,fp16,4,1024,32,64,131072,true,20,100,fused_opt_int4,fused_int4,0.0841597,0.083808,0.084512,1.26417,0.298784,,,,,,bit-exact,optimized_regression,,,,,4096
NVIDIA H200,fp16,4,1024,32,64,131072,true,20,100,fused_warp_int4,fused_int4,0.0251456,0.024736,0.025536,4.23104,1,,,,,,bit-exact,optimized_regression,,,,,4096
NVIDIA H200,fp16,4,1024,32,64,131072,true,20,100,fused_tc_fast_int4,fused_int4,0.0208346,0.020352,0.022208,5.10652,1.20692,,,,,,bit-exact,optimized_regression,,,,,4096
NVIDIA H200,fp16,4,1024,32,64,131072,true,20,100,fused_tc_split_int4,fused_int4,0.022864,0.022336,0.024992,4.65325,1.09979,,,,,,bit-exact,optimized_regression,,,,,4096
NVIDIA H200,fp16,4,1024,32,128,131072,true,20,100,baseline,transform,0.100231,0.09936,0.101152,1,0.255538,0.00181342,0.000207847,0.00046335,0.500005,1,n/a,optimized_regression,0,1,0,16777216,4096
NVIDIA H200,fp16,4,1024,32,128,131072,true,20,100,optimized,transform,0.045225,0.044576,0.046368,2.21628,0.566342,0.00181342,0.000207847,0.00046335,0.500005,1,n/a,optimized_regression,0,1,0,16777216,4096
NVIDIA H200,fp16,4,1024,32,128,131072,true,20,100,warp,transform,0.0256128,0.024896,0.02704,3.91332,1,0.00181342,0.000207847,0.00046335,0.500005,1,n/a,optimized_regression,0,1,0,16777216,4096
NVIDIA H200,fp16,4,1024,32,128,131072,true,20,100,tc_fast,transform,0.0362685,0.035648,0.03776,2.76359,0.7062,0.00211911,0.000293658,0.000756421,0.995379,0.586755,n/a,optimized_regression,0.00390625,1,0,16777216,4096
