gpu,dtype,tokens,head_dim,normalize,backend,round,us,max_abs,pass,nodes,replays,measurement
NVIDIA H200,bfloat16,131072,512,1,f4_q1/fused_warp,3,84.40600037574768,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f8_q1/fused_warp,4,83.5241973400116,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,dao,4,81.5891981124878,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,dao_plus_quant,4,216.53120517730713,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f4_q0/fused_warp,4,81.38099908828735,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f4_q1/fused_warp,4,83.69380235671997,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f8_q1/fused_warp,5,83.52239727973938,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f4_q1/fused_warp,5,83.72039794921875,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f4_q0/fused_warp,5,81.66859745979309,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,dao_plus_quant,5,217.19379425048828,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,dao,5,81.62339925765991,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,dao_plus_quant,6,217.19000339508057,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f4_q0/fused_warp,6,81.96660280227661,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f4_q1/fused_warp,6,84.31199789047241,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f8_q1/fused_warp,6,84.10940170288086,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,dao,6,81.6025972366333,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,dao_plus_quant,7,217.14160442352295,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,dao,7,81.66540265083313,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f8_q1/fused_warp,7,84.21499729156494,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f4_q1/fused_warp,7,84.39679741859436,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f4_q0/fused_warp,7,82.09859728813171,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f4_q1/fused_warp,8,88.70859742164612,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f8_q1/fused_warp,8,87.30760216712952,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,dao,8,81.71280026435852,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,dao_plus_quant,8,217.78459548950195,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,512,1,f4_q0/fused_warp,8,81.98699951171875,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao,0,33.58980119228363,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao_plus_quant,0,70.95419764518738,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q0/fused_warp,0,24.564799666404724,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q1/fused_warp,0,23.12680035829544,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f8_q1/fused_warp,0,23.2697993516922,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao,1,33.610400557518005,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f8_q1/fused_warp,1,23.266999423503876,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q1/fused_warp,1,23.17720055580139,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q0/fused_warp,1,24.562999606132507,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao_plus_quant,1,70.98360061645508,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q0/fused_warp,2,24.596799910068512,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q1/fused_warp,2,23.182399570941925,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f8_q1/fused_warp,2,23.248399794101715,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao,2,33.59160125255585,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao_plus_quant,2,70.93679904937744,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q0/fused_warp,3,24.41439926624298,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao_plus_quant,3,70.56859731674194,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao,3,33.3873987197876,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f8_q1/fused_warp,3,23.125000298023224,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q1/fused_warp,3,23.037199676036835,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f8_q1/fused_warp,4,23.101399838924408,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao,4,33.43220055103302,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao_plus_quant,4,70.59919834136963,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q0/fused_warp,4,24.41760003566742,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q1/fused_warp,4,23.036600649356842,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f8_q1/fused_warp,5,23.09979945421219,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q1/fused_warp,5,23.008599877357483,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q0/fused_warp,5,24.424199759960175,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao_plus_quant,5,70.62399983406067,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao,5,33.474200963974,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao_plus_quant,6,70.81000208854675,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q0/fused_warp,6,24.38499927520752,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q1/fused_warp,6,22.981399297714233,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f8_q1/fused_warp,6,23.09660017490387,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao,6,33.39579999446869,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao_plus_quant,7,70.54280042648315,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao,7,33.37880074977875,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f8_q1/fused_warp,7,23.077400028705597,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q1/fused_warp,7,22.950200736522675,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q0/fused_warp,7,24.402600526809692,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q1/fused_warp,8,22.96999990940094,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f8_q1/fused_warp,8,23.07019978761673,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao,8,33.35399925708771,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,dao_plus_quant,8,70.5489993095398,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,16384,1024,1,f4_q0/fused_warp,8,24.379000067710876,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao,0,249.09179210662842,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao_plus_quant,0,538.3577823638916,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q0/fused_warp,0,171.0271954536438,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q1/fused_warp,0,162.13979721069336,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f8_q1/fused_warp,0,162.79419660568237,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao,1,250.94759464263916,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f8_q1/fused_warp,1,162.31499910354614,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q1/fused_warp,1,162.48279809951782,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q0/fused_warp,1,172.97500371932983,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao_plus_quant,1,543.1035995483398,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q0/fused_warp,2,172.40740060806274,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q1/fused_warp,2,162.6188039779663,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f8_q1/fused_warp,2,162.30119466781616,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao,2,250.9537935256958,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao_plus_quant,2,542.0586109161377,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q0/fused_warp,3,172.2715973854065,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao_plus_quant,3,539.7868156433105,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao,3,249.0652084350586,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f8_q1/fused_warp,3,161.17520332336426,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q1/fused_warp,3,161.39520406723022,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f8_q1/fused_warp,4,162.40899562835693,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao,4,250.99198818206787,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao_plus_quant,4,541.5934085845947,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q0/fused_warp,4,172.27120399475098,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q1/fused_warp,4,162.58399486541748,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f8_q1/fused_warp,5,162.40899562835693,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q1/fused_warp,5,162.61019706726074,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q0/fused_warp,5,173.58280420303345,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao_plus_quant,5,542.4960136413574,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao,5,250.9376049041748,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao_plus_quant,6,541.9809818267822,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q0/fused_warp,6,172.2790002822876,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q1/fused_warp,6,163.1219983100891,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f8_q1/fused_warp,6,163.46800327301025,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao,6,251.4051914215088,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao_plus_quant,7,541.5964126586914,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao,7,251.131010055542,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f8_q1/fused_warp,7,162.40220069885254,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q1/fused_warp,7,162.6230001449585,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q0/fused_warp,7,173.11840057373047,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q1/fused_warp,8,163.64439725875854,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f8_q1/fused_warp,8,162.293803691864,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao,8,251.21359825134277,0.0,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,dao_plus_quant,8,541.6687965393066,,True,16,10,graph_amortized_device
NVIDIA H200,bfloat16,131072,1024,1,f4_q0/fused_warp,8,172.2946047782898,,True,16,10,graph_amortized_device
