gpu,dtype,batch_size,seq_len,num_heads,head_dim,total_tokens,normalize,warmup_runs,bench_runs,implementation,kind,avg_ms,min_ms,max_ms,speedup_vs_baseline,speedup_vs_best_non_tc,max_abs_error,rmse,max_rel_error,max_ulp_error,bit_exact_vs_optimized,quant_vs_unfused,reference_source,reference_max_abs_error,absolute_pass,pdf_verified,validated_elements,fp64_ref_tokens
NVIDIA H200,fp16,4,1024,32,64,131072,true,20,100,baseline,transform,0.084409,0.083936,0.089536,1,0.295093,0.00190067,0.000207652,0.000474557,0.5,1,n/a,optimized_regression,0,1,0,8388608,4096
NVIDIA H200,fp16,4,1024,32,64,131072,true,20,100,optimized,transform,0.0249754,0.02448,0.025888,3.37969,0.997322,0.00190067,0.000207652,0.000474557,0.5,1,n/a,optimized_regression,0,1,0,8388608,4096
NVIDIA H200,fp16,4,1024,32,64,131072,true,20,100,warp,transform,0.0249085,0.02448,0.027456,3.38876,1,0.00190067,0.000207652,0.000474557,0.5,1,n/a,optimized_regression,0,1,0,8388608,4096
NVIDIA H200,fp16,4,1024,32,64,131072,true,20,100,tc_fast,transform,0.0260986,0.025664,0.027424,3.23424,0.954401,0.00213766,0.000296304,0.000786303,1.24414,0.59799,n/a,optimized_regression,0.00390625,1,0,8388608,4096
NVIDIA H200,fp16,4,1024,32,64,131072,true,20,100,tc_split,transform,0.0313155,0.030944,0.031712,2.69544,0.795404,0.00190067,0.000207652,0.000474557,0.5,0.999989,n/a,optimized_regression,0.00195312,1,0,8388608,4096
NVIDIA H200,fp16,4,1024,32,64,131072,true,20,100,unfused_int4,fused_int4,0.106583,0.105792,0.107392,1,0.236798,,,,,,reference,optimized_regression,,,,,4096
NVIDIA H200,fp16,4,1024,32,64,131072,true,20,100,fused_opt_int4,fused_int4,0.0842717,0.083872,0.084928,1.26476,0.299492,,,,,,bit-exact,optimized_regression,,,,,4096
NVIDIA H200,fp16,4,1024,32,64,131072,true,20,100,fused_warp_int4,fused_int4,0.0252387,0.024864,0.026528,4.22301,1,,,,,,bit-exact,optimized_regression,,,,,4096
NVIDIA H200,fp16,4,1024,32,64,131072,true,20,100,fused_tc_fast_int4,fused_int4,0.0263466,0.025984,0.026752,4.04544,0.957951,,,,,,bit-exact,optimized_regression,,,,,4096
NVIDIA H200,fp16,4,1024,32,64,131072,true,20,100,fused_tc_split_int4,fused_int4,0.0314874,0.031136,0.032832,3.38496,0.801551,,,,,,bit-exact,optimized_regression,,,,,4096
NVIDIA H200,fp16,4,1024,32,128,131072,true,20,100,baseline,transform,0.100534,0.09952,0.109216,1,0.255093,0.00181342,0.000207847,0.00046335,0.500005,1,n/a,optimized_regression,0,1,0,16777216,4096
NVIDIA H200,fp16,4,1024,32,128,131072,true,20,100,optimized,transform,0.0455021,0.044704,0.05136,2.20943,0.56361,0.00181342,0.000207847,0.00046335,0.500005,1,n/a,optimized_regression,0,1,0,16777216,4096
NVIDIA H200,fp16,4,1024,32,128,131072,true,20,100,warp,transform,0.0256454,0.024992,0.030272,3.92014,1,0.00181342,0.000207847,0.00046335,0.500005,1,n/a,optimized_regression,0,1,0,16777216,4096
NVIDIA H200,fp16,4,1024,32,128,131072,true,20,100,tc_fast,transform,0.0473072,0.046688,0.049024,2.12513,0.542104,0.00211911,0.000293658,0.000756421,0.995379,0.586755,n/a,optimized_regression,0.00390625,1,0,16777216,4096
NVIDIA H200,fp16,4,1024,32,128,131072,true,20,100,tc_split,transform,0.0575773,0.056992,0.06288,1.74607,0.445409,0.00181342,0.000207847,0.00046335,0.500005,0.999985,n/a,optimized_regression,0.00195312,1,0,16777216,4096
NVIDIA H200,fp16,4,1024,32,128,131072,true,20,100,unfused_int4,fused_int4,0.107593,0.10656,0.108832,1,0.290583,,,,,,reference,optimized_regression,,,,,4096
NVIDIA H200,fp16,4,1024,32,128,131072,true,20,100,fused_opt_int4,fused_int4,0.084929,0.084544,0.08528,1.26686,0.368127,,,,,,bit-exact,optimized_regression,,,,,4096
NVIDIA H200,fp16,4,1024,32,128,131072,true,20,100,fused_warp_int4,fused_int4,0.0312646,0.030816,0.032096,3.44136,1,,,,,,bit-exact,optimized_regression,,,,,4096
NVIDIA H200,fp16,4,1024,32,128,131072,true,20,100,fused_tc_fast_int4,fused_int4,0.0473885,0.046912,0.047936,2.27045,0.659752,,,,,,bit-exact,optimized_regression,,,,,4096
NVIDIA H200,fp16,4,1024,32,128,131072,true,20,100,fused_tc_split_int4,fused_int4,0.0575754,0.057056,0.058208,1.86873,0.543021,,,,,,bit-exact,optimized_regression,,,,,4096
NVIDIA H200,fp16,4,1024,32,256,131072,true,20,100,baseline,transform,0.197995,0.197184,0.200896,1,0.201306,0.00176239,0.000207763,0.000442476,0.500061,1,n/a,optimized_regression,0,1,0,33554432,4096
NVIDIA H200,fp16,4,1024,32,256,131072,true,20,100,optimized,transform,0.0851747,0.084256,0.086112,2.32457,0.467951,0.00176239,0.000207763,0.000442476,0.500061,1,n/a,optimized_regression,0,1,0,33554432,4096
NVIDIA H200,fp16,4,1024,32,256,131072,true,20,100,warp,transform,0.0398576,0.03872,0.041664,4.96756,1,0.00176239,0.000207763,0.000442476,0.500061,1,n/a,optimized_regression,0,1,0,33554432,4096
NVIDIA H200,fp16,4,1024,32,256,131072,true,20,100,tc_fast,transform,0.0881517,0.087552,0.091616,2.24607,0.452148,0.00224876,0.000293846,0.000677503,0.924377,0.579909,n/a,optimized_regression,0.00390625,1,0,33554432,4096
NVIDIA H200,fp16,4,1024,32,256,131072,true,20,100,tc_split,transform,0.108578,0.108032,0.113888,1.82353,0.367089,0.00176239,0.000207763,0.000442476,0.500061,0.999958,n/a,optimized_regression,0.00195312,1,0,33554432,4096
NVIDIA H200,fp16,4,1024,32,256,131072,true,20,100,unfused_int4,fused_int4,0.121201,0.120288,0.12256,1,0.424023,,,,,,reference,optimized_regression,,,,,4096
