path,bytes,sha256,kind,reason
results/ncu_retry_16975372/fused_int4.ncu-rep,579083,c39331ccf45d151188ebf3d46f09b03ce9336bc8d7f9e3441c6550d75e418e3d,file,raw binary artifact (summary retained)
results/ncu_retry_16975372/optimized.ncu-rep,574259,57df1e85fd1afa7c54854a0c17cc1fba20bea95072431826cc0368d0410f67d2,file,raw binary artifact (summary retained)
results/optimization_16970010/nsys_advanced_fp16_hd128.nsys-rep,334067,d27537c305007528b70cafb3765cf0b1aa387657f5bc6bd0ae3fb17e8a3863e7,file,raw binary artifact (summary retained)
results/optimization_16970010/nsys_advanced_fp16_hd128.sqlite,729088,5b28be8470330a16669db8a913f17b2c5aeba1f37a03d453747c88daabed0344,file,raw binary artifact (summary retained)
results/profile_16967596/nsys_fp16_hd128_tokens131072.nsys-rep,438201,0019e92b97dd577c6ddcd16726f5e71f3dab99802f90ace9b80815c3068b94db,file,raw binary artifact (summary retained)
results/profile_16967596/nsys_fp16_hd128_tokens131072.sqlite,782336,d66d3926cc86f390d01ea3fa6c3549f3e4ad704416c67fb1e099a9d95bddbb1d,file,raw binary artifact (summary retained)
scripts/__pycache__/parse_ncu.cpython-312.pyc,11952,d66fdb2b30935bfc2d734cda008ea09d7f6a34c75d169de8068e7c9e65b46eea,file,Python bytecode cache
scripts/__pycache__/plot_advanced.cpython-312.pyc,5196,08b0dc1af353f78aeb510ad55a9c2efd6fb73266c577d0dc42ef79a63ac61caf,file,Python bytecode cache
scripts/__pycache__/plot_ncu_retry.cpython-312.pyc,5286,8c12cf13cec27935bc08d15204229b6920db52204766af5ba89ae55a5824d61a,file,Python bytecode cache
scripts/__pycache__/plot_nsys.cpython-312.pyc,6727,166a938ff42245338df5bf3d0ed908e79c9cd22216cfdfdff0400661af893962,file,Python bytecode cache
scripts/__pycache__/plot_profiles.cpython-312.pyc,10085,f84a922dda9f0509b61d6e2703fc0b8bf64c12536ca8a52e25d4868ba5e215cb,file,Python bytecode cache
scripts/__pycache__/summarize_advanced.cpython-312.pyc,8507,64584da8a5f6f80ba3c33ef1580d7543f8a25ac92fd7fc464239c9b8c9304b76,file,Python bytecode cache
scripts/__pycache__/summarize_ncu_retry.cpython-312.pyc,4086,5cf2d06fe3885ad3717d4a0b91974552787bf394a2c1b252444feaad1841af7c,file,Python bytecode cache
scripts/__pycache__/summarize_nsys.cpython-312.pyc,6440,c9c6ec13c2186e08e68b450a6c999f05d01c25522750bcd60fa6e9ed9f3a29cf,file,Python bytecode cache
scripts/__pycache__/timings_to_metrics.cpython-312.pyc,4642,c08ac509bab9489ec5b2715d9fc3d8c801da7d6074305a60c966f4d02f575bb1,file,Python bytecode cache
tensor_core/results/audit_17249309/source_snapshot.tar.gz,52797,1197db80c56b7534d9113fbdbf8bd40f979e3a5c8e21ce3f3d2155133b8c6fdf,file,raw binary artifact (summary retained)
tensor_core/results/compile_17291054/bridge.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,file,empty log
tensor_core/results/compile_17291054/mma.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,file,empty log
tensor_core/results/compile_17291054/smoke.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,file,empty log
tensor_core/results/compile_17291054/trace.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,file,empty log
tensor_core/results/guard_quant_17294196/build_control.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,file,empty log
tensor_core/results/guard_quant_17294196/build_guard.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,file,empty log
tensor_core/results/guard_quant_17294196/build_selective.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,file,empty log
tensor_core/results/guard_quant_17294196/guard_validation.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,file,empty log
tensor_core/results/guard_quant_17294196/quant_validation.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,file,empty log
tensor_core/results/hopper_gaps_17291971/ncu/ptx_fast_d128_all.ncu-rep,157417,3bdd1f94a01285a6d5889d51ea514a8d673fb8f9608dd9783d7b8587bcdf3ed3,file,raw binary artifact (summary retained)
tensor_core/results/hopper_gaps_17291971/ncu/ptx_fast_d128_none.ncu-rep,158581,70fa7ce9c3afc15337d3ebe3a66b7fe21baf538975de4877831c86a9522b97bf,file,raw binary artifact (summary retained)
tensor_core/results/hopper_gaps_17291971/ncu/ptx_fast_d256_all.ncu-rep,158928,dd835a182e2be17cc6e91f4e87a7dc4457e16be911593d4c9b34a715f6355c2b,file,raw binary artifact (summary retained)
tensor_core/results/hopper_gaps_17291971/ncu/ptx_fast_d256_none.ncu-rep,158838,3c6ab31871970bae889a6d5477f52392ecaccd9bf531623ea240dbbe08d77e4d,file,raw binary artifact (summary retained)
tensor_core/results/hopper_gaps_17291971/ncu/ptx_fast_d64_all.ncu-rep,157412,b006ecfbc8526d72cb5fae2641a4f105d73d1d5f811743041d92db1407a9d92c,file,raw binary artifact (summary retained)
tensor_core/results/hopper_gaps_17291971/ncu/ptx_fast_d64_none.ncu-rep,157414,5f4b8b904aeae5e39c2c11a1f98c462450916df9195a4ced8ead039b3494e2ec,file,raw binary artifact (summary retained)
tensor_core/results/hopper_gaps_17291971/ncu/ptx_split_d128_all.ncu-rep,157418,d8f0c1b07421abb179e4fbb042e0a19b5b09800f33808cb43737d92c955f2e4c,file,raw binary artifact (summary retained)
tensor_core/results/hopper_gaps_17291971/ncu/ptx_split_d128_none.ncu-rep,158582,c2bcf6bb46ef4eecfc349e8e34eb4f92c569f45a4836579a651b0df0ef256061,file,raw binary artifact (summary retained)
tensor_core/results/hopper_gaps_17291971/ncu/ptx_split_d256_all.ncu-rep,158929,dcc6f00a998908a3fa9fb76549517243ad2dc10774ae250852e1a3c4e12ae8c4,file,raw binary artifact (summary retained)
tensor_core/results/hopper_gaps_17291971/ncu/ptx_split_d256_none.ncu-rep,158839,52942310beb215ade970408fd584b40834aa94a01625da7e46744b3ec3e3c84f,file,raw binary artifact (summary retained)
tensor_core/results/hopper_gaps_17291971/ncu/ptx_split_d64_all.ncu-rep,157413,573de8a1ec3b9631d95cc17c39234f0c6857c7c701aa766826ea6ecc46d03239,file,raw binary artifact (summary retained)
tensor_core/results/hopper_gaps_17291971/ncu/ptx_split_d64_none.ncu-rep,157415,6aa1398785daed5d656e84e46235c6e6d190878cbb404b8d4cec1d8fca5ba76c,file,raw binary artifact (summary retained)
tensor_core/results/hopper_gaps_17291971/ncu/warp_d128_all.ncu-rep,526892,1358e3d1859fd43425d81ca47042265f61c3840bec2f9329ed6e5d76a4096fe0,file,raw binary artifact (summary retained)
tensor_core/results/hopper_gaps_17291971/ncu/warp_d128_none.ncu-rep,525640,ca8641b2e5afb5d6311f24f1032cb65a702b0d1768c5404ef4311efdfc374212,file,raw binary artifact (summary retained)
tensor_core/results/hopper_gaps_17291971/ncu/warp_d256_all.ncu-rep,526892,0b8fdb9eb4aadb71165d8cea708254fa388f7946e00029a3908705497c6eb63b,file,raw binary artifact (summary retained)
tensor_core/results/hopper_gaps_17291971/ncu/warp_d256_none.ncu-rep,525640,584afebb4443a6ad855acfa66c89e8a1c5825f6e8650742eb3de462b318659a2,file,raw binary artifact (summary retained)
tensor_core/results/hopper_gaps_17291971/ncu/warp_d64_all.ncu-rep,526888,90590b267ee722fb8e3ff9aab31873a1c8be28bd9ae493a8931305c11db1295d,file,raw binary artifact (summary retained)
tensor_core/results/hopper_gaps_17291971/ncu/warp_d64_none.ncu-rep,526889,77d47560f03870c5645d59c51aa1100f76120579ba1f72129bb0a6a380f9a258,file,raw binary artifact (summary retained)
tensor_core/results/hopper_gaps_17291971/ncu/wmma_fast_d128_all.ncu-rep,623759,2db9ca7e2c332b1c4fb43cb80674d9c93787c3b72aedccf0b6f8e1211e2cbed5,file,raw binary artifact (summary retained)
tensor_core/results/hopper_gaps_17291971/ncu/wmma_fast_d128_none.ncu-rep,623761,09857f174cd0d93d2b858115cd178f6d0383ad359eddd608d2caefe9cddfc2eb,file,raw binary artifact (summary retained)
tensor_core/results/hopper_gaps_17291971/ncu/wmma_fast_d256_all.ncu-rep,623988,35be0fd7ca003aea22c818d03666272f62d652e2e88809ffafa46f4fbe636703,file,raw binary artifact (summary retained)
tensor_core/results/hopper_gaps_17291971/ncu/wmma_fast_d256_none.ncu-rep,623990,40ba09317d64631801d1f8f973f266ca34a846979b02bd1755c63df63e4c1aa7,file,raw binary artifact (summary retained)
tensor_core/results/hopper_gaps_17291971/ncu/wmma_fast_d64_all.ncu-rep,622635,077fe001e30d5e43bac46128ab8c83b3096f065b4ac510da785b212cfe5849f5,file,raw binary artifact (summary retained)
tensor_core/results/hopper_gaps_17291971/ncu/wmma_fast_d64_none.ncu-rep,624016,512eedb5bf2b490c1ec3787ebb45558a535a6f1defd0f26751bbd29364d9461e,file,raw binary artifact (summary retained)
tensor_core/results/hopper_gaps_17291971/ncu/wmma_split_d128_all.ncu-rep,623988,197aa4e9f2722763e5f4e08317b8008e0b93f6b3bd107098d2a69cc012cd8f3f,file,raw binary artifact (summary retained)
tensor_core/results/hopper_gaps_17291971/ncu/wmma_split_d256_all.ncu-rep,623989,f46639091faad0d4b9686790131d3e525765235fe2f7d78dbbea73c74927df53,file,raw binary artifact (summary retained)
tensor_core/results/hopper_gaps_17291971/ncu/wmma_split_d256_none.ncu-rep,623991,070711701384dd4a8d7e98f3635ee7112cde60ba5ff51177b1ee1558ea720d69,file,raw binary artifact (summary retained)
tensor_core/results/hopper_gaps_17291971/ncu/wmma_split_d64_all.ncu-rep,622636,7e954f90211d4a0a81f364685a8713229a994e40f35533161ed05ac2464e2aaf,file,raw binary artifact (summary retained)
tensor_core/results/hopper_gaps_17291971/ncu/wmma_split_d64_none.ncu-rep,624017,7e0a2b7610fe6b4f04df311eb649bc982fc8d0d54cbb131a2d6ce4c5f24f6a56,file,raw binary artifact (summary retained)
tensor_core/results/hopper_gaps_17292654/build_f4_q0.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,file,empty log
tensor_core/results/hopper_gaps_17292654/build_f4_q1.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,file,empty log
tensor_core/results/hopper_gaps_17292654/build_f8_q1.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,file,empty log
tensor_core/results/hopper_gaps_17292654/build_p0.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,file,empty log
tensor_core/results/hopper_gaps_17292654/build_p1.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,file,empty log
tensor_core/results/hopper_gaps_17292654/build_p2.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,file,empty log
tensor_core/results/hopper_gaps_17292654/hopper_summary.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,file,empty log
tensor_core/results/hopper_gaps_17292654/ncu/ptx_fast_d128_all.log,527,fa4ffb8600e82a3afebad5e43063e61fab70caa7750f502499d1b95e19fdbf6b,file,identical copy of hopper_gaps_17291971/ncu/ptx_fast_d128_all.log
tensor_core/results/hopper_gaps_17292654/ncu/ptx_fast_d128_all_raw.csv,35847,1bde02f5d3eeab2d56e5a8452defa92b0816f2675b3dc61bdb1f649968caa8f0,file,identical copy of hopper_gaps_17291971/ncu/ptx_fast_d128_all_raw.csv
tensor_core/results/hopper_gaps_17292654/ncu/ptx_fast_d128_none.log,623,ed80136fe1d5ac7f266b2bfe9abaa42c861354a3970663624abbe27e6ea5ac63,file,identical copy of hopper_gaps_17291971/ncu/ptx_fast_d128_none.log
tensor_core/results/hopper_gaps_17292654/ncu/ptx_fast_d128_none_raw.csv,35842,9b558b2d9f00ae2c6cb4db371f3854e7cb1a6562bbbac99ba7205c8b0e839317,file,identical copy of hopper_gaps_17291971/ncu/ptx_fast_d128_none_raw.csv
tensor_core/results/hopper_gaps_17292654/ncu/ptx_fast_d256_all.log,527,1d3fc0820492244c792d077c1cd5c88f34e2297ba0a34b244e38753ef279dab3,file,identical copy of hopper_gaps_17291971/ncu/ptx_fast_d256_all.log
tensor_core/results/hopper_gaps_17292654/ncu/ptx_fast_d256_all_raw.csv,35861,2e25f1036d399bb03509b0c7f54132f60801de3f8e59eac4755e9fbbb93b4d8a,file,identical copy of hopper_gaps_17291971/ncu/ptx_fast_d256_all_raw.csv
tensor_core/results/hopper_gaps_17292654/ncu/ptx_fast_d256_none.log,623,f6971e1101eb31b296840e20f4f49c24cc2d4539e47f495876997260ae116f68,file,identical copy of hopper_gaps_17291971/ncu/ptx_fast_d256_none.log
tensor_core/results/hopper_gaps_17292654/ncu/ptx_fast_d256_none_raw.csv,35830,8e6aa34a96f114a9d43e6c388a526f870038ffe994608022f0a58d0867f3b5a3,file,identical copy of hopper_gaps_17291971/ncu/ptx_fast_d256_none_raw.csv
tensor_core/results/hopper_gaps_17292654/ncu/ptx_fast_d64_all.log,525,b2016be4373133076e29cb08e0ee9aa95179f3dfb029c720580930fe0627a247,file,identical copy of hopper_gaps_17291971/ncu/ptx_fast_d64_all.log
tensor_core/results/hopper_gaps_17292654/ncu/ptx_fast_d64_all_raw.csv,35831,f23e36d33ca025029582433b4b4b0a382db89501519455df1e606806e9aa72a1,file,identical copy of hopper_gaps_17291971/ncu/ptx_fast_d64_all_raw.csv
tensor_core/results/hopper_gaps_17292654/ncu/ptx_fast_d64_none.log,621,3008bca6fe190e4ab11447ae15daeddbde09efa4149ff561308f7c3ca80cbace,file,identical copy of hopper_gaps_17291971/ncu/ptx_fast_d64_none.log
tensor_core/results/hopper_gaps_17292654/ncu/ptx_fast_d64_none_raw.csv,35784,dc49f3c389e01a899976962a035f0a2252f842e30bfe002432c2674d3417046a,file,identical copy of hopper_gaps_17291971/ncu/ptx_fast_d64_none_raw.csv
tensor_core/results/hopper_gaps_17292654/ncu/ptx_split_d128_all.log,528,09cfe4e9374a51d05db4138760600e62cb06dd474cb1c692494916460a7aba7a,file,identical copy of hopper_gaps_17291971/ncu/ptx_split_d128_all.log
tensor_core/results/hopper_gaps_17292654/ncu/ptx_split_d128_all_raw.csv,35853,8e4e1300aaa8614f2a67c0ad745be3b3e6b0f4004e4176282b3199cace26f2a6,file,identical copy of hopper_gaps_17291971/ncu/ptx_split_d128_all_raw.csv
tensor_core/results/hopper_gaps_17292654/ncu/ptx_split_d128_none.log,624,47edc70184a0962a5a123767a842ecff089e5b7ca611b65125500effdbb03a0c,file,identical copy of hopper_gaps_17291971/ncu/ptx_split_d128_none.log
tensor_core/results/hopper_gaps_17292654/ncu/ptx_split_d128_none_raw.csv,35825,4be4673216a755e0710476652536fc87104621f8cb09bd2cbfc700ae9d29178a,file,identical copy of hopper_gaps_17291971/ncu/ptx_split_d128_none_raw.csv
tensor_core/results/hopper_gaps_17292654/ncu/ptx_split_d256_all.log,528,9aeb427a29f74f0e186a724488158c17df7804d913f807f3267002923fa814b2,file,identical copy of hopper_gaps_17291971/ncu/ptx_split_d256_all.log
tensor_core/results/hopper_gaps_17292654/ncu/ptx_split_d256_all_raw.csv,35861,067083ee6826cf06883d7f5f923d57d529b10d552c89882f483d51958a1b5143,file,identical copy of hopper_gaps_17291971/ncu/ptx_split_d256_all_raw.csv
tensor_core/results/hopper_gaps_17292654/ncu/ptx_split_d256_none.log,624,c00f04f1f8fde83cef5ae0a4a15802787c71493aa766768d87add24ed4303b87,file,identical copy of hopper_gaps_17291971/ncu/ptx_split_d256_none.log
tensor_core/results/hopper_gaps_17292654/ncu/ptx_split_d256_none_raw.csv,35843,0c8703c1204d15b8c19411abee1568ec69b079a248d1a6cf20bf3701c2e19c1f,file,identical copy of hopper_gaps_17291971/ncu/ptx_split_d256_none_raw.csv
tensor_core/results/hopper_gaps_17292654/ncu/ptx_split_d64_all.log,526,ee9c120d8f4f66f76e16e65fc7db272364295e546ec8081f987b64b59833e594,file,identical copy of hopper_gaps_17291971/ncu/ptx_split_d64_all.log
tensor_core/results/hopper_gaps_17292654/ncu/ptx_split_d64_all_raw.csv,35833,5cc9384625519b8b96521af59b0a3770e8dcd8a4a3d1b2044f0a87f560c9b7c1,file,identical copy of hopper_gaps_17291971/ncu/ptx_split_d64_all_raw.csv
tensor_core/results/hopper_gaps_17292654/ncu/ptx_split_d64_none.log,622,f772710403028eaa2acc987188d9da9a22aaa37b4fdfd2e5bcf47e0ae9e2f7d8,file,identical copy of hopper_gaps_17291971/ncu/ptx_split_d64_none.log
tensor_core/results/hopper_gaps_17292654/ncu/ptx_split_d64_none_raw.csv,35783,a2776eb820233e321a77604e0875b32f45ad65dac6abc82dbe3c0964a7eef2e4,file,identical copy of hopper_gaps_17291971/ncu/ptx_split_d64_none_raw.csv
tensor_core/results/hopper_gaps_17292654/ncu/warp_d128_all.log,524,0b4f1081b8fd407a01d39f4760b09a2a4c7317f48609eb51455f7c1f6be90421,file,identical copy of hopper_gaps_17291971/ncu/warp_d128_all.log
tensor_core/results/hopper_gaps_17292654/ncu/warp_d128_all_raw.csv,35705,912672271174bf36fe4e15b8b48452c45ec1d3239742c5b4b2bda1bbbabd490b,file,identical copy of hopper_gaps_17291971/ncu/warp_d128_all_raw.csv
tensor_core/results/hopper_gaps_17292654/ncu/warp_d128_none.log,620,d06233fb997399cd0da8cfaf04a987309ab44d94aac2aff710299603b828a74f,file,identical copy of hopper_gaps_17291971/ncu/warp_d128_none.log
tensor_core/results/hopper_gaps_17292654/ncu/warp_d128_none_raw.csv,35678,b3ac12fa6fcd18530d53a0b8dff99306eb9f26fbd421e5cec942b4f0eaeb5d02,file,identical copy of hopper_gaps_17291971/ncu/warp_d128_none_raw.csv
tensor_core/results/hopper_gaps_17292654/ncu/warp_d256_all.log,524,78d62ae4bc452d618a8f14bb1404018433cfa9e318eb2cf841d40f56e4fc6199,file,identical copy of hopper_gaps_17291971/ncu/warp_d256_all.log
tensor_core/results/hopper_gaps_17292654/ncu/warp_d256_all_raw.csv,35719,bf77b9fef22be1c8b0c2f5ee8c8c681a47640dc2fe55ee4cb9f2f3ed57e92d06,file,identical copy of hopper_gaps_17291971/ncu/warp_d256_all_raw.csv
tensor_core/results/hopper_gaps_17292654/ncu/warp_d256_none.log,620,290ed0824d393b96d085d92d71d309a91bfdd9c54d6a4baec0d4c57249be6af2,file,identical copy of hopper_gaps_17291971/ncu/warp_d256_none.log
tensor_core/results/hopper_gaps_17292654/ncu/warp_d256_none_raw.csv,35689,dd8cf2f453d6f3771aa94f1cd786326089a4ce6aaef1de3c7b8b73448845f4d5,file,identical copy of hopper_gaps_17291971/ncu/warp_d256_none_raw.csv
tensor_core/results/hopper_gaps_17292654/ncu/warp_d64_all.log,522,73de4c77de3d427d4a70b3261334e22c3cf3d0c5cca5e559b1cd51947d789086,file,identical copy of hopper_gaps_17291971/ncu/warp_d64_all.log
tensor_core/results/hopper_gaps_17292654/ncu/warp_d64_all_raw.csv,35692,300c81135faa3c4b133d2c4cf7a1cbac4143db080064d1b7fae7923bc7754d1b,file,identical copy of hopper_gaps_17291971/ncu/warp_d64_all_raw.csv
tensor_core/results/hopper_gaps_17292654/ncu/warp_d64_none.log,618,58c330b87aad0bfe0af3ff2fe41f85ce377bbece8f97cbadcafa26d3a0f77921,file,identical copy of hopper_gaps_17291971/ncu/warp_d64_none.log
tensor_core/results/hopper_gaps_17292654/ncu/warp_d64_none_raw.csv,35657,1bbc0af2f56516ab45f11f175cd691a7628e9df12b7822a9934f4263b837dc12,file,identical copy of hopper_gaps_17291971/ncu/warp_d64_none_raw.csv
tensor_core/results/hopper_gaps_17292654/ncu/wmma_fast_d128_all.log,527,39f92b3bb352f0ebda65430361527c0e6fe3a6c50746fed62be92436f6ed9138,file,identical copy of hopper_gaps_17291971/ncu/wmma_fast_d128_all.log
tensor_core/results/hopper_gaps_17292654/ncu/wmma_fast_d128_all_raw.csv,35877,077ce63c9f79b4f5048c159906ee84f5dc456e36a68b6a7049a3c46407638448,file,identical copy of hopper_gaps_17291971/ncu/wmma_fast_d128_all_raw.csv
tensor_core/results/hopper_gaps_17292654/ncu/wmma_fast_d128_none.log,623,1755473ce30dc9117be4860812570fbd4e1c29a95ee9356d95be7753c027a475,file,identical copy of hopper_gaps_17291971/ncu/wmma_fast_d128_none.log
tensor_core/results/hopper_gaps_17292654/ncu/wmma_fast_d128_none_raw.csv,35870,43da406c6bdd9e82efa314d2a5d949964fa7d1f8b3ae115d979afb6a9758882d,file,identical copy of hopper_gaps_17291971/ncu/wmma_fast_d128_none_raw.csv
tensor_core/results/hopper_gaps_17292654/ncu/wmma_fast_d256_all.log,527,a7e5685e7cc4b469ea6541f33e00928a29d8f9cf4a09afe14d58ea06fde98404,file,identical copy of hopper_gaps_17291971/ncu/wmma_fast_d256_all.log
tensor_core/results/hopper_gaps_17292654/ncu/wmma_fast_d256_all_raw.csv,35902,cd168da3e72ef993e426a9b8fc2bae7c59996a5aa53aa9a9d9a6ac1914ae3ed9,file,identical copy of hopper_gaps_17291971/ncu/wmma_fast_d256_all_raw.csv
tensor_core/results/hopper_gaps_17292654/ncu/wmma_fast_d256_none.log,623,33813a7a02c7e2959323c46063a467df0c78031b8faa9d5efedd635324dfe292,file,identical copy of hopper_gaps_17291971/ncu/wmma_fast_d256_none.log
tensor_core/results/hopper_gaps_17292654/ncu/wmma_fast_d256_none_raw.csv,35877,686a4264f14997f73c335fc5ede3bd132a678ecf14c7f7e0868f3e03bd108c1a,file,identical copy of hopper_gaps_17291971/ncu/wmma_fast_d256_none_raw.csv
tensor_core/results/hopper_gaps_17292654/ncu/wmma_fast_d64_all.log,525,67286468b6e38f7dd0d4231e503af08b9688a4db7cd433fa789f5ade71830436,file,identical copy of hopper_gaps_17291971/ncu/wmma_fast_d64_all.log
tensor_core/results/hopper_gaps_17292654/ncu/wmma_fast_d64_all_raw.csv,35841,f39005349f64ca2d55a526582dfca1c1b561034b7304ccdda0e8ee5d38372ebc,file,identical copy of hopper_gaps_17291971/ncu/wmma_fast_d64_all_raw.csv
tensor_core/results/hopper_gaps_17292654/ncu/wmma_fast_d64_none.log,621,45b262a26dbb7c9fd6e062f8fc58502ed9f1909258ef2b345420274e745bede6,file,identical copy of hopper_gaps_17291971/ncu/wmma_fast_d64_none.log
tensor_core/results/hopper_gaps_17292654/ncu/wmma_fast_d64_none_raw.csv,35807,dc0f67befc3a64dd9f85ba17a8894ea016f10fdc5f59baa4284310d12b701881,file,identical copy of hopper_gaps_17291971/ncu/wmma_fast_d64_none_raw.csv
tensor_core/results/hopper_gaps_17292654/ncu/wmma_split_d128_all.log,528,7138739acdfe9626653bc2dc713a4a56999fc565bd41487911c056766668bf95,file,identical copy of hopper_gaps_17291971/ncu/wmma_split_d128_all.log
tensor_core/results/hopper_gaps_17292654/ncu/wmma_split_d128_all_raw.csv,35847,341175f7bdf345d9696cfa86b741998e89b7dca163bfbdba6a377d69c808c91f,file,identical copy of hopper_gaps_17291971/ncu/wmma_split_d128_all_raw.csv
tensor_core/results/hopper_gaps_17292654/ncu/wmma_split_d128_none.log,389,85b7d66763b22a3cf4851bac3ccc0760004c1a11e672bcb25d01b82dc708d77c,file,identical copy of hopper_gaps_17291971/ncu/wmma_split_d128_none.log
tensor_core/results/hopper_gaps_17292654/ncu/wmma_split_d128_none_raw.csv,35816,3eea788788e2777cefe232fad778a1dcff01eefeebfd0a661df403a9387f6a8e,file,identical copy of hopper_gaps_17291971/ncu/wmma_split_d128_none_raw.csv
tensor_core/results/hopper_gaps_17292654/ncu/wmma_split_d128_none_retry.log,713,dfd252aa00bba3be87abdbb9c1cab7f313076f4e1d5afb2405ef2218682dace7,file,identical copy of hopper_gaps_17291971/ncu/wmma_split_d128_none_retry.log
tensor_core/results/hopper_gaps_17292654/ncu/wmma_split_d256_all.log,528,ae46a3691a3f1dfe916d64a72fa8dce825cb90831c16636f973d010eb588174a,file,identical copy of hopper_gaps_17291971/ncu/wmma_split_d256_all.log
tensor_core/results/hopper_gaps_17292654/ncu/wmma_split_d256_all_raw.csv,35871,cf98a6bdfc19c77b326a07a096efbe492e4d6bac2b588f0c87f44ceb1534595e,file,identical copy of hopper_gaps_17291971/ncu/wmma_split_d256_all_raw.csv
tensor_core/results/hopper_gaps_17292654/ncu/wmma_split_d256_none.log,624,28d8e4617cce402b8ee7b8025a76bcb31200079b38e1f00888c18e13d816902a,file,identical copy of hopper_gaps_17291971/ncu/wmma_split_d256_none.log
tensor_core/results/hopper_gaps_17292654/ncu/wmma_split_d256_none_raw.csv,35851,3446f5b122195c7cc5bf7d94f20f185046daa1cdce94023593d3264be2a7a933,file,identical copy of hopper_gaps_17291971/ncu/wmma_split_d256_none_raw.csv
tensor_core/results/hopper_gaps_17292654/ncu/wmma_split_d64_all.log,526,5b51bbbba9d0f5644b1c4d47f3d7b83c4511193a722271b18d91490701631b69,file,identical copy of hopper_gaps_17291971/ncu/wmma_split_d64_all.log
tensor_core/results/hopper_gaps_17292654/ncu/wmma_split_d64_all_raw.csv,35810,6fbae507e774f78c0027f5a4d67e5a67550a7d4c953deedf34f167304b5baccf,file,identical copy of hopper_gaps_17291971/ncu/wmma_split_d64_all_raw.csv
tensor_core/results/hopper_gaps_17292654/ncu/wmma_split_d64_none.log,622,b1cdf4cb6424fa9f6a97004b522263de006bccf2b6aeb687a11be928408cb3b0,file,identical copy of hopper_gaps_17291971/ncu/wmma_split_d64_none.log
tensor_core/results/hopper_gaps_17292654/ncu/wmma_split_d64_none_raw.csv,35781,0b6b867d126fcc8cf46e554926dc8fd5629d898e8e550a1753e57d38f6767018,file,identical copy of hopper_gaps_17291971/ncu/wmma_split_d64_none_raw.csv
tensor_core/results/hopper_gaps_17292654/precision_validation.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,file,empty log
tensor_core/results/libperf_17289704/build.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,file,empty log
tensor_core/results/libperf_17289704/summary.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,file,empty log
tensor_core/results/mma_17290837/validation.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,file,empty log
tensor_core/results/ncu_17251063/source_snapshot.tar.gz,78988,cc870c389839582b064ceb53a8e7522c88cefcaaaa558474128261d0a25cab30,file,raw binary artifact (summary retained)
tensor_core/results/ncu_17251063/w0_tc4_v1/ncu/tc_fast_all.ncu-rep,636224,e6f16d03b6e435b79483dbd1a87225df759260d543b546e676f031e077f08a40,file,raw binary artifact (summary retained)
tensor_core/results/ncu_17251063/w0_tc4_v1/ncu/tc_fast_none.ncu-rep,636224,9bcf20c09e2547496846a60b9f767cf9530dec11d1c17bd859ed89942a438b3e,file,raw binary artifact (summary retained)
tensor_core/results/ncu_17251063/w0_tc4_v1/ncu/tc_split_all.ncu-rep,636850,f96bc609c78c2d395fc2fd1313915a2ab1157d4ac1e16b1b4672f2ed382fe91b,file,raw binary artifact (summary retained)
tensor_core/results/ncu_17251063/w0_tc4_v1/ncu/tc_split_none.ncu-rep,637079,b87ffeb5ba6b84467e1223a6b958d48938f28702d6488fff6bd8d5ff3f9dc39d,file,raw binary artifact (summary retained)
tensor_core/results/ncu_17251063/w0_tc4_v1/ncu/warp_all.ncu-rep,537486,acc06fa42b75d25b3c6266456c6fe44b3008d55a264ba6db3ee63767fdea6bf8,file,raw binary artifact (summary retained)
